"ANO","ELECCION","CODIGO_ESTADO","NOMBRE_ESTADO","CODIGO_MUNICIPIO","NOMBRE_MUNICIPIO","DISTRITO_FEDERAL","SECCION","NOMINAL","PAN","PRI","PRD","PNA","PT","PVEM"
2012,"prs",19,"nuevo leon",39,"monterrey",5,1552,2205,257,453,170,23,209,7
2012,"prs",19,"nuevo leon",39,"monterrey",5,1553,1882,310,420,135,34,77,14
2012,"prs",19,"nuevo leon",39,"monterrey",5,1554,1471,252,324,125,25,49,13
2012,"prs",19,"nuevo leon",39,"monterrey",5,1555,1784,322,427,179,33,38,8
2012,"prs",19,"nuevo leon",39,"monterrey",5,1556,1375,258,316,149,23,62,7
2012,"prs",19,"nuevo leon",39,"monterrey",6,1557,706,220,149,69,16,22,3
2012,"prs",19,"nuevo leon",39,"monterrey",6,1558,674,233,129,79,8,17,6
2012,"prs",19,"nuevo leon",39,"monterrey",6,1559,1370,416,237,137,40,35,8
2012,"prs",19,"nuevo leon",39,"monterrey",6,1560,1766,542,336,189,45,66,10
2012,"prs",19,"nuevo leon",39,"monterrey",6,1561,2221,199,294,204,29,265,6
2012,"prs",19,"nuevo leon",39,"monterrey",6,1562,1543,353,201,180,29,137,7
2012,"prs",19,"nuevo leon",39,"monterrey",6,1563,1804,404,329,229,31,60,11
2012,"prs",19,"nuevo leon",39,"monterrey",6,1564,1767,294,322,166,17,54,7
2012,"prs",19,"nuevo leon",39,"monterrey",6,1565,1453,263,360,113,20,39,9
2012,"prs",19,"nuevo leon",39,"monterrey",6,1566,1265,404,206,170,18,67,3
2012,"prs",19,"nuevo leon",39,"monterrey",6,1567,1308,402,225,146,25,34,11
2012,"prs",19,"nuevo leon",39,"monterrey",6,1568,1380,448,255,156,27,41,6
2012,"prs",19,"nuevo leon",39,"monterrey",6,1569,1436,442,254,203,31,29,4
2012,"prs",19,"nuevo leon",39,"monterrey",6,1570,1153,272,259,121,19,44,7
2012,"prs",19,"nuevo leon",39,"monterrey",6,1571,1781,479,400,159,32,58,7
2012,"prs",19,"nuevo leon",39,"monterrey",6,1572,1555,414,294,152,41,52,6
2012,"prs",19,"nuevo leon",39,"monterrey",6,1573,1889,388,310,203,41,59,8
2012,"prs",19,"nuevo leon",39,"monterrey",6,1574,4422,2115,487,480,34,53,5
2012,"prs",19,"nuevo leon",39,"monterrey",6,1575,2462,1186,297,268,15,33,7
2012,"prs",19,"nuevo leon",39,"monterrey",6,1576,2759,1269,303,354,24,36,6
2012,"prs",19,"nuevo leon",39,"monterrey",6,1577,1110,542,117,136,12,22,0
2012,"prs",19,"nuevo leon",39,"monterrey",6,1578,1668,709,217,204,23,24,2
2012,"prs",19,"nuevo leon",39,"monterrey",6,1579,1495,363,332,236,43,38,6
2012,"prs",19,"nuevo leon",39,"monterrey",6,1580,1508,466,285,255,38,42,4
2012,"prs",19,"nuevo leon",39,"monterrey",6,1581,1779,478,333,212,40,55,11
2012,"prs",19,"nuevo leon",39,"monterrey",6,1582,1339,388,240,149,29,37,4
2012,"prs",19,"nuevo leon",39,"monterrey",6,1583,1401,490,227,208,31,36,3
2012,"prs",19,"nuevo leon",39,"monterrey",6,1584,1649,610,281,241,29,52,10
2012,"prs",19,"nuevo leon",39,"monterrey",6,1585,3247,617,556,233,54,290,15
2012,"prs",19,"nuevo leon",39,"monterrey",6,1586,1777,355,367,213,43,72,9
2012,"prs",19,"nuevo leon",39,"monterrey",6,1587,2078,419,410,263,53,67,14
2012,"prs",19,"nuevo leon",39,"monterrey",5,1588,1845,401,361,181,29,60,8
2012,"prs",19,"nuevo leon",39,"monterrey",5,1589,1756,287,362,157,42,83,7
2012,"prs",19,"nuevo leon",39,"monterrey",5,1590,1932,235,286,143,13,257,11
2012,"prs",19,"nuevo leon",39,"monterrey",5,1591,2185,171,195,202,11,570,7
2012,"prs",19,"nuevo leon",39,"monterrey",5,1592,1623,310,273,124,35,204,9
2012,"prs",19,"nuevo leon",39,"monterrey",5,1593,1671,455,287,183,29,62,13
2012,"prs",19,"nuevo leon",39,"monterrey",7,1594,1623,327,341,122,32,46,3
2012,"prs",19,"nuevo leon",39,"monterrey",7,1595,2706,702,446,326,52,85,13
2012,"prs",19,"nuevo leon",39,"monterrey",6,1596,1570,439,327,164,16,55,5
2012,"prs",19,"nuevo leon",39,"monterrey",6,1597,1342,338,241,156,26,42,1
2012,"prs",19,"nuevo leon",39,"monterrey",6,1598,1671,501,299,224,32,48,5
2012,"prs",19,"nuevo leon",39,"monterrey",6,1599,2125,629,340,245,30,54,6
2012,"prs",19,"nuevo leon",39,"monterrey",6,1600,1992,469,373,213,24,61,10
2012,"prs",19,"nuevo leon",39,"monterrey",6,1601,2261,1024,260,285,21,26,6
2012,"prs",19,"nuevo leon",39,"monterrey",6,1602,1934,849,257,215,25,26,5
2012,"prs",19,"nuevo leon",39,"monterrey",6,1603,2105,435,438,137,20,69,6
2012,"prs",19,"nuevo leon",39,"monterrey",6,1604,1863,544,369,219,29,48,3
2012,"prs",19,"nuevo leon",39,"monterrey",6,1605,1734,505,340,229,26,43,8
2012,"prs",19,"nuevo leon",39,"monterrey",7,1606,423,80,67,46,8,17,4
2012,"prs",19,"nuevo leon",39,"monterrey",7,1607,1255,329,233,130,20,44,11
2012,"prs",19,"nuevo leon",39,"monterrey",7,1608,1643,474,298,233,41,54,10
2012,"prs",19,"nuevo leon",39,"monterrey",7,1609,1164,299,243,130,19,29,1
2012,"prs",19,"nuevo leon",39,"monterrey",7,1610,1247,260,265,139,32,39,4
2012,"prs",19,"nuevo leon",39,"monterrey",7,1611,850,207,164,99,26,21,2
2012,"prs",19,"nuevo leon",39,"monterrey",5,1612,1694,248,457,89,9,45,8
2012,"prs",19,"nuevo leon",39,"monterrey",5,1613,1856,267,467,143,17,67,7
2012,"prs",19,"nuevo leon",39,"monterrey",5,1614,862,183,148,73,12,32,5
2012,"prs",19,"nuevo leon",39,"monterrey",5,1615,1804,229,276,130,16,166,11
2012,"prs",19,"nuevo leon",39,"monterrey",5,1616,1901,242,391,111,16,101,6
2012,"prs",19,"nuevo leon",39,"monterrey",5,1617,1787,212,366,168,17,151,11
2012,"prs",19,"nuevo leon",39,"monterrey",5,1618,2028,247,380,170,16,267,12
2012,"prs",19,"nuevo leon",39,"monterrey",5,1619,1690,201,330,176,25,156,7
2012,"prs",19,"nuevo leon",39,"monterrey",5,1620,1608,314,337,170,19,89,7
2012,"prs",19,"nuevo leon",39,"monterrey",5,1621,821,211,176,92,14,24,6
2012,"prs",19,"nuevo leon",39,"monterrey",7,1622,1656,389,351,190,23,71,3
2012,"prs",19,"nuevo leon",39,"monterrey",7,1623,1890,396,376,219,25,53,4
2012,"prs",19,"nuevo leon",39,"monterrey",7,1624,1870,211,364,171,14,205,9
2012,"prs",19,"nuevo leon",39,"monterrey",7,1625,1890,224,390,185,18,172,13
2012,"prs",19,"nuevo leon",39,"monterrey",7,1626,1639,253,414,161,9,118,11
2012,"prs",19,"nuevo leon",39,"monterrey",7,1627,1512,245,324,172,27,76,5
2012,"prs",19,"nuevo leon",39,"monterrey",7,1628,1433,214,346,161,11,36,6
2012,"prs",19,"nuevo leon",39,"monterrey",7,1629,201,37,40,17,0,2,1
2012,"prs",19,"nuevo leon",39,"monterrey",7,1630,1050,200,206,170,9,36,6
2012,"prs",19,"nuevo leon",39,"monterrey",7,1631,358,82,90,40,4,7,0
2012,"prs",19,"nuevo leon",39,"monterrey",7,1632,714,157,147,61,9,13,3
2012,"prs",19,"nuevo leon",39,"monterrey",7,1633,1220,192,258,171,14,19,2
2012,"prs",19,"nuevo leon",39,"monterrey",7,1634,294,55,67,18,3,7,2
2012,"prs",19,"nuevo leon",39,"monterrey",7,1635,1043,184,214,93,14,66,8
2012,"prs",19,"nuevo leon",39,"monterrey",7,1636,916,139,193,92,7,18,5
2012,"prs",19,"nuevo leon",39,"monterrey",7,1637,868,173,168,115,7,34,5
2012,"prs",19,"nuevo leon",39,"monterrey",7,1638,878,157,191,68,14,22,2
2012,"prs",19,"nuevo leon",39,"monterrey",7,1639,340,48,42,16,3,7,1
2012,"prs",19,"nuevo leon",39,"monterrey",7,1641,111,11,25,13,1,1,0
2012,"prs",19,"nuevo leon",39,"monterrey",7,1642,1398,492,286,170,26,37,4
2012,"prs",19,"nuevo leon",39,"monterrey",7,1643,586,134,143,60,13,13,2
2012,"prs",19,"nuevo leon",39,"monterrey",7,1644,384,71,100,41,4,12,1
2012,"prs",19,"nuevo leon",39,"monterrey",7,1645,424,97,87,46,6,20,4
2012,"prs",19,"nuevo leon",39,"monterrey",7,1646,318,48,56,27,3,14,4
2012,"prs",19,"nuevo leon",39,"monterrey",7,1647,348,70,75,45,5,12,1
2012,"prs",19,"nuevo leon",39,"monterrey",7,1648,629,145,134,70,8,13,0
2012,"prs",19,"nuevo leon",39,"monterrey",7,1649,624,104,127,45,6,18,1
2012,"prs",19,"nuevo leon",39,"monterrey",7,1650,304,94,28,46,7,17,0
2012,"prs",19,"nuevo leon",39,"monterrey",7,1651,824,236,147,97,16,22,0
2012,"prs",19,"nuevo leon",39,"monterrey",7,1652,701,261,110,97,13,23,2
2012,"prs",19,"nuevo leon",39,"monterrey",7,1653,1073,226,219,117,16,23,5
2012,"prs",19,"nuevo leon",39,"monterrey",7,1654,747,188,109,96,12,13,6
2012,"prs",19,"nuevo leon",39,"monterrey",7,1655,793,199,134,82,20,10,5
2012,"prs",19,"nuevo leon",39,"monterrey",7,1656,876,225,169,72,15,14,3
2012,"prs",19,"nuevo leon",39,"monterrey",7,1657,1188,429,182,119,29,27,7
2012,"prs",19,"nuevo leon",39,"monterrey",7,1658,1107,242,266,119,12,33,7
2012,"prs",19,"nuevo leon",39,"monterrey",7,1659,1502,326,275,179,28,45,10
2012,"prs",19,"nuevo leon",39,"monterrey",7,1660,900,197,216,80,5,13,2
2012,"prs",19,"nuevo leon",39,"monterrey",7,1661,898,216,155,90,17,20,0
2012,"prs",19,"nuevo leon",39,"monterrey",7,1662,723,175,157,80,14,13,2
2012,"prs",19,"nuevo leon",39,"monterrey",7,1663,767,158,160,67,13,17,0
2012,"prs",19,"nuevo leon",39,"monterrey",7,1664,646,67,103,48,5,11,2
2012,"prs",19,"nuevo leon",39,"monterrey",7,1665,419,54,119,30,3,8,2
2012,"prs",19,"nuevo leon",39,"monterrey",7,1666,457,67,103,48,5,11,2
2012,"prs",19,"nuevo leon",39,"monterrey",7,1667,766,163,141,78,17,22,3
2012,"prs",19,"nuevo leon",39,"monterrey",7,1668,573,131,91,65,11,10,1
2012,"prs",19,"nuevo leon",39,"monterrey",7,1669,401,72,88,40,3,15,2
2012,"prs",19,"nuevo leon",39,"monterrey",7,1670,720,133,158,48,10,20,3
2012,"prs",19,"nuevo leon",39,"monterrey",7,1671,792,152,153,84,11,23,2
2012,"prs",19,"nuevo leon",39,"monterrey",7,1672,754,174,161,65,10,19,4
2012,"prs",19,"nuevo leon",39,"monterrey",7,1673,1288,279,252,142,26,35,7
2012,"prs",19,"nuevo leon",39,"monterrey",7,1674,1094,241,221,102,12,26,7
2012,"prs",19,"nuevo leon",39,"monterrey",7,1675,1170,229,208,132,9,29,5
2012,"prs",19,"nuevo leon",39,"monterrey",7,1676,1134,210,219,97,16,29,4
2012,"prs",19,"nuevo leon",39,"monterrey",7,1677,346,53,87,30,7,9,2
2012,"prs",19,"nuevo leon",39,"monterrey",7,1678,595,116,120,47,6,13,4
2012,"prs",19,"nuevo leon",39,"monterrey",10,1679,1002,201,194,113,14,33,5
2012,"prs",19,"nuevo leon",39,"monterrey",10,1680,1274,227,310,118,19,46,9
2012,"prs",19,"nuevo leon",39,"monterrey",10,1681,1032,229,188,120,9,37,8
2012,"prs",19,"nuevo leon",39,"monterrey",10,1682,1312,312,252,164,17,42,8
2012,"prs",19,"nuevo leon",39,"monterrey",10,1683,378,86,71,34,8,10,1
2012,"prs",19,"nuevo leon",39,"monterrey",10,1684,636,166,98,72,11,25,2
2012,"prs",19,"nuevo leon",39,"monterrey",10,1685,1084,227,209,113,20,23,8
2012,"prs",19,"nuevo leon",39,"monterrey",7,1686,1608,596,272,211,34,38,5
2012,"prs",19,"nuevo leon",39,"monterrey",10,1687,1436,609,221,213,27,21,7
2012,"prs",19,"nuevo leon",39,"monterrey",10,1688,441,99,92,39,10,7,2
2012,"prs",19,"nuevo leon",39,"monterrey",10,1689,441,123,94,50,11,12,2
2012,"prs",19,"nuevo leon",39,"monterrey",10,1690,805,214,153,98,13,27,1
2012,"prs",19,"nuevo leon",39,"monterrey",10,1691,1078,235,224,121,11,35,9
2012,"prs",19,"nuevo leon",39,"monterrey",10,1692,561,126,130,47,10,15,6
2012,"prs",19,"nuevo leon",39,"monterrey",10,1693,427,72,120,55,4,13,1
2012,"prs",19,"nuevo leon",39,"monterrey",10,1694,702,148,159,71,13,17,5
2012,"prs",19,"nuevo leon",39,"monterrey",10,1695,522,125,105,67,8,24,0
2012,"prs",19,"nuevo leon",39,"monterrey",10,1696,353,79,71,46,3,16,0
2012,"prs",19,"nuevo leon",39,"monterrey",10,1697,1131,276,207,151,16,33,2
2012,"prs",19,"nuevo leon",39,"monterrey",10,1698,620,152,95,84,8,11,2
2012,"prs",19,"nuevo leon",39,"monterrey",10,1699,221,55,33,19,2,5,0
2012,"prs",19,"nuevo leon",40,"paras",12,1700,370,61,129,19,10,49,1
2012,"prs",19,"nuevo leon",40,"paras",12,1701,859,148,278,61,1,128,3
2012,"prs",19,"nuevo leon",40,"paras",12,1702,364,59,152,15,2,60,0
2012,"prs",19,"nuevo leon",41,"pesqueria",12,1703,3047,954,759,186,37,59,20
2012,"prs",19,"nuevo leon",41,"pesqueria",12,1704,984,389,206,63,15,15,0
2012,"prs",19,"nuevo leon",41,"pesqueria",12,1705,1561,474,357,105,26,33,6
2012,"prs",19,"nuevo leon",41,"pesqueria",12,1706,2970,589,673,129,33,92,20
2012,"prs",19,"nuevo leon",41,"pesqueria",12,1707,1311,370,346,92,10,21,13
2012,"prs",19,"nuevo leon",41,"pesqueria",12,1708,1791,320,528,103,15,52,11
2012,"prs",19,"nuevo leon",41,"pesqueria",12,1709,545,92,161,77,0,12,3
2012,"prs",19,"nuevo leon",41,"pesqueria",12,1710,912,307,269,42,2,29,6
2012,"prs",19,"nuevo leon",41,"pesqueria",12,1711,418,159,109,21,0,9,1
2012,"prs",19,"nuevo leon",42,"los ramones",12,1712,695,282,160,11,1,3,1
2012,"prs",19,"nuevo leon",42,"los ramones",12,1713,522,153,169,9,2,1,4
2012,"prs",19,"nuevo leon",42,"los ramones",12,1714,372,66,87,4,0,0,0
2012,"prs",19,"nuevo leon",42,"los ramones",12,1715,339,57,70,1,0,0,3
2012,"prs",19,"nuevo leon",42,"los ramones",12,1716,332,99,44,5,0,1,0
2012,"prs",19,"nuevo leon",42,"los ramones",12,1717,286,38,84,4,1,0,0
2012,"prs",19,"nuevo leon",42,"los ramones",12,1718,182,71,65,0,0,1,1
2012,"prs",19,"nuevo leon",42,"los ramones",12,1719,356,117,110,10,1,2,2
2012,"prs",19,"nuevo leon",42,"los ramones",12,1720,862,265,332,10,2,6,3
2012,"prs",19,"nuevo leon",42,"los ramones",12,1721,547,154,181,30,2,0,0
2012,"prs",19,"nuevo leon",42,"los ramones",12,1722,248,73,79,7,0,1,0
2012,"prs",19,"nuevo leon",42,"los ramones",12,1723,315,92,122,4,0,1,2
2012,"prs",19,"nuevo leon",43,"rayones",9,1724,1071,393,417,37,9,14,4
2012,"prs",19,"nuevo leon",43,"rayones",9,1725,686,367,238,9,1,1,0
2012,"prs",19,"nuevo leon",43,"rayones",9,1726,331,165,123,13,1,1,0
2012,"prs",19,"nuevo leon",43,"rayones",9,1727,247,87,106,11,1,1,0
2012,"prs",19,"nuevo leon",43,"rayones",9,1728,379,124,158,21,0,7,0
2012,"prs",19,"nuevo leon",44,"sabinas hidalgo",12,1730,1917,353,557,204,56,75,6
2012,"prs",19,"nuevo leon",44,"sabinas hidalgo",12,1731,1022,197,235,110,24,31,6
2012,"prs",19,"nuevo leon",44,"sabinas hidalgo",12,1732,1938,455,465,168,35,59,9
2012,"prs",19,"nuevo leon",44,"sabinas hidalgo",12,1733,1302,250,392,90,29,33,5
2012,"prs",19,"nuevo leon",44,"sabinas hidalgo",12,1734,1090,226,303,118,18,28,4
2012,"prs",19,"nuevo leon",44,"sabinas hidalgo",12,1735,805,188,167,57,15,22,5
2012,"prs",19,"nuevo leon",44,"sabinas hidalgo",12,1736,642,131,174,48,7,26,1
2012,"prs",19,"nuevo leon",44,"sabinas hidalgo",12,1737,1580,282,409,138,34,92,7
2012,"prs",19,"nuevo leon",44,"sabinas hidalgo",12,1738,2732,515,836,247,68,100,8
2012,"prs",19,"nuevo leon",44,"sabinas hidalgo",12,1739,2186,407,639,179,49,83,12
2012,"prs",19,"nuevo leon",44,"sabinas hidalgo",12,1740,698,135,184,81,11,24,1
2012,"prs",19,"nuevo leon",44,"sabinas hidalgo",12,1741,275,57,85,34,4,11,0
2012,"prs",19,"nuevo leon",44,"sabinas hidalgo",12,1742,793,139,230,99,20,37,2
2012,"prs",19,"nuevo leon",44,"sabinas hidalgo",12,1743,1412,276,391,141,35,43,7
2012,"prs",19,"nuevo leon",44,"sabinas hidalgo",12,1744,921,157,238,95,17,38,4
2012,"prs",19,"nuevo leon",44,"sabinas hidalgo",12,1745,1069,219,308,106,10,44,3
2012,"prs",19,"nuevo leon",44,"sabinas hidalgo",12,1746,849,202,237,78,16,33,1
2012,"prs",19,"nuevo leon",44,"sabinas hidalgo",12,1749,517,158,166,16,2,9,3
2012,"prs",19,"nuevo leon",44,"sabinas hidalgo",12,1751,298,74,89,8,2,1,0
2012,"prs",19,"nuevo leon",45,"salinas victoria",12,1752,4343,1131,1078,417,20,42,26
2012,"prs",19,"nuevo leon",45,"salinas victoria",12,1753,1049,266,356,115,10,9,4
2012,"prs",19,"nuevo leon",45,"salinas victoria",12,1754,1776,423,632,186,18,17,18
2012,"prs",19,"nuevo leon",45,"salinas victoria",12,1755,2776,666,775,231,34,28,15
2012,"prs",19,"nuevo leon",45,"salinas victoria",12,1756,232,49,112,6,0,2,4
2012,"prs",19,"nuevo leon",45,"salinas victoria",12,1757,183,71,53,3,0,0,0
2012,"prs",19,"nuevo leon",45,"salinas victoria",12,1758,906,295,357,57,9,5,1
2012,"prs",19,"nuevo leon",45,"salinas victoria",12,1759,1295,319,440,78,8,4,8
2012,"prs",19,"nuevo leon",45,"salinas victoria",12,1760,9812,1984,2143,1170,110,140,37
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1761,2243,333,404,185,15,54,13
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1762,1444,248,279,105,28,40,3
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1763,2467,854,376,425,64,73,9
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1764,1649,565,243,247,50,40,5
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1765,1603,637,195,255,29,38,7
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1766,1610,819,380,519,53,59,8
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1767,1630,610,221,264,40,38,4
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1768,1872,763,227,298,42,46,7
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1769,2785,1054,373,427,66,76,8
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1770,3370,1115,473,474,76,75,8
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1771,1029,251,190,100,25,24,5
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1772,1687,330,357,139,41,36,6
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",4,1773,1385,360,211,97,28,45,9
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",4,1774,1526,379,235,132,26,35,6
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",4,1775,1438,475,215,204,33,38,6
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1776,2201,720,299,338,57,41,6
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1777,2316,729,288,322,50,49,11
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1778,1838,567,238,206,42,35,6
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1779,1512,543,182,253,47,41,3
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1780,1605,553,202,192,38,53,4
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1781,1763,519,241,260,53,36,9
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1782,1549,543,184,234,41,44,4
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1783,1876,645,291,272,34,49,4
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1784,1487,400,227,158,29,43,4
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1785,569,145,141,58,10,0,0
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1786,1942,673,267,354,55,57,6
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1787,1879,658,238,295,36,50,9
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1788,2127,712,296,294,41,57,5
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1789,1923,840,241,286,39,35,5
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1790,1683,271,359,146,13,45,11
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1791,1706,782,205,244,16,35,10
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1792,1669,674,244,244,29,40,4
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1793,1805,787,273,217,31,42,5
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1794,2097,825,247,324,29,55,1
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1795,561,131,135,62,7,7,3
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1796,625,200,97,61,13,11,4
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1797,1665,486,235,204,33,29,4
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1798,313,70,66,41,3,8,1
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1799,431,97,90,44,3,11,2
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1800,816,222,147,67,10,17,7
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1801,550,127,138,81,6,9,4
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1802,641,144,134,69,13,20,1
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1803,1278,399,180,156,29,34,2
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1804,1703,510,256,183,24,28,5
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1805,1639,619,191,226,52,30,10
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1806,1141,359,158,117,15,32,11
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1807,1372,444,206,177,17,31,4
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",4,1808,1649,504,287,263,39,32,12
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",4,1809,1771,457,296,206,39,51,10
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",4,1810,1884,314,337,129,13,44,7
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",4,1811,1676,263,300,105,21,39,12
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",4,1812,1600,286,262,135,28,48,9
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",4,1813,1642,275,309,92,25,38,11
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",4,1814,1443,535,171,218,28,31,3
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",4,1815,1865,516,319,208,34,33,6
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",4,1816,1619,581,219,224,29,42,8
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1817,717,211,91,74,11,8,3
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",4,1818,903,333,104,91,19,18,3
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",4,1819,1450,433,204,151,23,37,4
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1820,1464,418,195,181,21,49,4
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1821,1097,273,164,109,15,28,5
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1822,714,214,85,72,8,15,3
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1823,651,173,113,69,13,20,2
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1824,643,206,93,62,10,17,2
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1825,702,221,97,69,18,8,4
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1826,1266,325,208,136,8,35,11
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1827,1697,633,208,228,28,47,5
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1828,1144,499,144,142,11,16,2
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1829,958,405,130,112,11,19,5
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1830,991,384,133,143,10,21,2
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1831,1246,503,123,167,8,17,3
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1832,1569,652,180,235,21,43,3
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1833,1470,558,171,247,26,34,4
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1834,948,363,141,123,10,22,4
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1835,755,295,124,95,10,10,3
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1836,1116,495,159,129,9,12,1
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1837,1121,479,151,108,8,21,2
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1838,687,245,81,103,9,17,2
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1839,701,214,120,91,13,17,3
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1840,673,260,95,71,3,11,2
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1841,788,245,108,106,12,24,0
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1842,1388,527,195,155,23,22,6
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1843,616,236,84,82,7,10,2
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",3,1844,2397,950,262,357,39,68,9
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",4,1845,1757,613,256,231,30,41,8
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",4,1846,899,274,119,80,14,23,8
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",4,1847,1510,549,253,178,23,43,3
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",4,1848,1711,673,198,222,40,53,4
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",4,1849,1715,585,205,285,46,39,8
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",4,1850,1639,554,210,273,64,42,8
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",4,1851,1316,443,152,233,48,40,4
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",4,1852,1745,432,315,256,46,50,11
2012,"prs",19,"nuevo leon",46,"san nicolas de los garza",4,1853,1549,261,311,121,19,51,6
