"ANO","ELECCION","CODIGO_ESTADO","ESTADO","SECCION","CC1_GOB17","CC2_GOB17","CC3_GOB17","PAN","PNA","PRD","PRI","PSI","PT","PUDC","PVEM"
"2017","gob",5,"coahuila",1310,30,8,0,145,7,5,132,5,14,2,5
"2017","gob",5,"coahuila",1310,28,1,0,167,2,4,141,1,20,0,11
"2017","gob",5,"coahuila",1311,18,2,0,115,4,6,119,6,8,1,2
"2017","gob",5,"coahuila",1311,27,2,0,113,3,5,111,4,6,0,6
"2017","gob",5,"coahuila",1312,21,3,0,134,3,5,105,5,12,0,5
"2017","gob",5,"coahuila",1312,21,3,2,137,3,6,102,4,15,0,4
"2017","gob",5,"coahuila",1313,25,6,0,165,1,11,124,5,8,0,9
"2017","gob",5,"coahuila",1313,20,2,0,173,8,9,144,3,9,0,13
"2017","gob",5,"coahuila",1313,22,1,0,152,12,4,182,7,12,1,14
"2017","gob",5,"coahuila",1314,22,2,0,143,4,3,107,2,4,0,9
"2017","gob",5,"coahuila",1314,22,4,0,125,2,7,135,6,9,2,3
"2017","gob",5,"coahuila",1314,20,4,0,147,6,5,115,5,10,1,5
"2017","gob",5,"coahuila",1314,20,1,0,148,3,5,103,2,17,0,5
"2017","gob",5,"coahuila",1314,31,3,0,120,5,10,107,4,17,0,6
"2017","gob",5,"coahuila",1314,16,3,0,148,8,7,112,4,7,0,5
"2017","gob",5,"coahuila",1314,23,2,0,106,2,6,106,2,14,1,7
"2017","gob",5,"coahuila",1314,15,2,0,132,3,7,101,3,12,1,10
"2017","gob",5,"coahuila",1314,22,1,0,118,3,10,98,5,10,1,6
"2017","gob",5,"coahuila",1314,20,2,0,141,3,11,111,5,13,1,7
"2017","gob",5,"coahuila",1314,23,5,0,124,3,6,123,7,16,0,6
"2017","gob",5,"coahuila",1314,18,0,0,114,1,12,92,2,14,1,9
"2017","gob",5,"coahuila",1314,18,4,0,91,3,5,126,6,9,0,6
"2017","gob",5,"coahuila",1314,10,2,0,143,4,9,138,9,11,0,11
"2017","gob",5,"coahuila",1314,24,2,0,122,3,5,121,5,11,2,9
"2017","gob",5,"coahuila",1314,18,2,0,123,1,5,117,6,15,1,7
"2017","gob",5,"coahuila",1314,15,4,0,131,2,6,110,4,14,0,9
"2017","gob",5,"coahuila",1314,14,4,0,121,1,4,97,4,14,2,6
"2017","gob",5,"coahuila",1314,11,3,0,131,2,7,110,3,11,1,7
"2017","gob",5,"coahuila",1314,21,4,0,129,3,5,125,6,6,2,8
"2017","gob",5,"coahuila",1314,20,3,0,131,0,8,108,4,13,2,8
"2017","gob",5,"coahuila",1314,19,1,0,97,3,5,132,5,10,0,11
"2017","gob",5,"coahuila",1314,16,0,0,132,3,7,118,5,13,3,11
"2017","gob",5,"coahuila",1314,15,3,0,103,6,10,121,6,8,1,7
"2017","gob",5,"coahuila",1314,23,2,0,134,4,4,113,3,10,0,3
"2017","gob",5,"coahuila",1314,10,4,0,137,4,5,102,7,10,0,6
"2017","gob",5,"coahuila",1314,2,15,0,122,1,9,116,5,8,1,1
"2017","gob",5,"coahuila",1314,24,1,0,122,1,4,104,3,19,1,7
"2017","gob",5,"coahuila",1314,26,4,1,111,2,7,110,2,12,1,3
"2017","gob",5,"coahuila",1314,14,3,0,119,9,3,129,3,11,0,4
"2017","gob",5,"coahuila",1314,22,2,0,139,4,4,106,4,13,0,6
"2017","gob",5,"coahuila",1314,27,2,0,132,3,6,96,3,6,1,11
"2017","gob",5,"coahuila",1314,1,12,0,134,4,7,109,4,8,0,5
"2017","gob",5,"coahuila",1314,22,2,0,137,6,4,112,4,11,0,7
"2017","gob",5,"coahuila",1314,14,6,0,136,4,9,115,2,11,0,3
"2017","gob",5,"coahuila",1314,15,4,0,124,6,7,111,3,16,0,3
"2017","gob",5,"coahuila",1315,14,2,0,110,6,7,160,13,10,0,1
"2017","gob",5,"coahuila",1315,4,20,0,116,2,4,162,13,19,0,7
"2017","gob",5,"coahuila",1316,15,1,0,105,2,8,78,1,11,0,1
"2017","gob",5,"coahuila",1316,10,1,0,98,0,6,106,1,5,0,2
"2017","gob",5,"coahuila",1317,27,8,0,171,7,3,101,3,11,0,3
"2017","gob",5,"coahuila",1317,21,2,0,155,2,10,110,2,11,1,2
"2017","gob",5,"coahuila",1318,27,5,0,147,9,9,121,1,9,1,8
"2017","gob",5,"coahuila",1318,23,3,0,167,6,7,109,0,7,1,4
"2017","gob",5,"coahuila",1318,26,4,0,143,7,14,104,0,10,0,6
"2017","gob",5,"coahuila",1319,17,2,0,91,1,7,129,5,8,0,3
"2017","gob",5,"coahuila",1319,17,3,0,113,1,5,124,3,8,0,2
"2017","gob",5,"coahuila",1320,28,6,0,154,5,11,123,0,10,2,1
"2017","gob",5,"coahuila",1320,18,1,0,166,3,11,144,0,3,0,6
"2017","gob",5,"coahuila",1320,25,1,0,196,6,11,137,0,17,1,2
"2017","gob",5,"coahuila",1320,34,2,0,171,6,6,145,0,9,2,1
"2017","gob",5,"coahuila",1320,17,2,0,146,12,10,142,1,11,0,1
"2017","gob",5,"coahuila",1320,17,6,0,179,6,14,134,0,15,0,1
"2017","gob",5,"coahuila",1320,23,4,0,167,5,13,95,0,10,1,1
"2017","gob",5,"coahuila",1321,0,10,0,73,1,4,128,0,7,2,9
"2017","gob",5,"coahuila",1321,15,1,0,75,1,2,140,0,5,1,1
"2017","gob",5,"coahuila",1322,14,3,0,136,1,8,144,1,4,1,13
"2017","gob",5,"coahuila",1322,2,22,0,110,4,9,157,0,9,1,15
"2017","gob",5,"coahuila",1322,10,1,0,133,6,4,147,2,8,0,10
"2017","gob",5,"coahuila",1323,8,2,0,84,3,7,152,1,2,0,10
"2017","gob",5,"coahuila",1323,15,0,0,85,1,4,133,0,5,0,11
"2017","gob",5,"coahuila",1323,10,1,0,112,0,9,129,1,6,2,9
"2017","gob",5,"coahuila",1324,10,4,0,88,2,4,166,0,8,1,6
"2017","gob",5,"coahuila",1324,6,3,0,112,3,4,164,1,7,0,2
"2017","gob",5,"coahuila",1325,10,2,0,106,4,3,146,1,10,0,12
"2017","gob",5,"coahuila",1325,5,1,1,90,2,1,134,0,9,1,8
"2017","gob",5,"coahuila",1326,12,2,0,118,6,6,133,0,10,0,3
"2017","gob",5,"coahuila",1326,22,2,0,105,8,6,128,0,12,1,4
"2017","gob",5,"coahuila",1327,21,2,0,75,0,6,156,1,10,1,3
"2017","gob",5,"coahuila",1327,12,2,0,82,0,3,151,0,7,1,2
"2017","gob",5,"coahuila",1328,22,0,0,115,4,3,96,0,9,1,7
"2017","gob",5,"coahuila",1328,23,4,0,111,1,3,99,0,10,1,3
"2017","gob",5,"coahuila",1329,17,0,0,81,4,2,241,0,14,2,13
"2017","gob",5,"coahuila",1329,15,1,0,85,1,3,244,1,16,1,13
"2017","gob",5,"coahuila",1330,21,0,0,107,3,7,147,0,6,0,3
"2017","gob",5,"coahuila",1330,14,1,0,109,1,6,141,0,11,0,6
"2017","gob",5,"coahuila",1331,21,2,0,125,2,4,101,0,8,0,6
"2017","gob",5,"coahuila",1331,10,0,0,115,4,4,122,2,7,0,7
"2017","gob",5,"coahuila",1332,22,5,0,129,2,6,146,0,6,0,5
"2017","gob",5,"coahuila",1332,36,2,0,140,4,6,131,2,15,0,6
"2017","gob",5,"coahuila",1333,17,1,0,118,5,5,85,1,6,0,1
"2017","gob",5,"coahuila",1333,14,2,0,129,4,5,93,0,6,0,2
"2017","gob",5,"coahuila",1334,22,0,0,188,2,12,139,1,14,0,3
"2017","gob",5,"coahuila",1335,18,2,0,125,2,4,91,0,18,1,1
"2017","gob",5,"coahuila",1336,43,0,0,103,1,6,130,0,9,0,4
"2017","gob",5,"coahuila",1336,58,1,0,89,0,5,137,0,12,1,6
"2017","gob",5,"coahuila",1337,25,4,0,78,3,6,95,1,13,0,6
"2017","gob",5,"coahuila",1337,0,0,0,94,2,3,108,0,13,1,12
"2017","gob",5,"coahuila",1338,30,1,0,109,6,6,139,0,9,0,12
"2017","gob",5,"coahuila",1338,20,2,0,105,2,2,133,2,13,0,6
"2017","gob",5,"coahuila",1339,24,2,1,134,4,3,109,0,7,0,6
"2017","gob",5,"coahuila",1339,27,2,0,139,2,4,109,0,7,0,8
"2017","gob",5,"coahuila",1340,25,2,1,112,3,2,157,1,7,1,2
"2017","gob",5,"coahuila",1340,13,0,0,107,4,3,142,0,9,0,1
"2017","gob",5,"coahuila",1341,24,0,0,96,2,7,106,1,12,0,17
"2017","gob",5,"coahuila",1341,16,4,0,91,4,4,130,0,12,1,20
"2017","gob",5,"coahuila",1342,8,3,0,90,3,3,149,0,12,0,6
"2017","gob",5,"coahuila",1342,15,2,0,88,1,8,174,1,9,0,14
"2017","gob",5,"coahuila",1343,13,1,0,117,7,11,214,0,7,0,8
"2017","gob",5,"coahuila",1343,12,3,0,123,1,10,232,3,10,1,11
"2017","gob",5,"coahuila",1344,9,3,0,63,0,5,148,2,14,0,1
"2017","gob",5,"coahuila",1344,6,2,0,52,0,7,158,0,9,0,4
"2017","gob",5,"coahuila",1345,17,4,0,96,0,16,166,2,8,1,7
"2017","gob",5,"coahuila",1345,12,1,0,94,3,4,197,0,13,1,3
"2017","gob",5,"coahuila",1346,17,2,0,125,1,6,192,1,14,2,4
"2017","gob",5,"coahuila",1346,13,2,0,120,2,5,194,0,4,0,6
"2017","gob",5,"coahuila",1347,29,2,0,107,0,8,136,1,19,0,3
"2017","gob",5,"coahuila",1347,13,1,0,79,0,3,200,2,9,2,3
"2017","gob",5,"coahuila",1348,18,2,0,137,2,8,138,1,14,0,8
"2017","gob",5,"coahuila",1348,2,1,0,98,2,9,181,0,16,2,5
"2017","gob",5,"coahuila",1349,14,5,0,114,2,13,161,2,17,1,5
"2017","gob",5,"coahuila",1349,17,4,0,123,2,12,135,3,18,3,8
"2017","gob",5,"coahuila",1350,30,4,2,198,3,8,109,1,14,1,5
"2017","gob",5,"coahuila",1350,27,2,0,185,9,8,119,0,13,0,6
"2017","gob",5,"coahuila",1350,39,4,0,217,7,9,116,0,7,2,5
"2017","gob",5,"coahuila",1350,45,4,0,193,2,5,118,0,12,0,5
"2017","gob",5,"coahuila",1350,29,10,0,190,0,7,116,0,12,0,2
"2017","gob",5,"coahuila",1350,30,2,0,199,4,6,110,0,15,0,1
"2017","gob",5,"coahuila",1350,24,1,0,199,9,6,124,1,8,0,3
"2017","gob",5,"coahuila",1350,31,5,0,200,5,6,115,0,17,0,1
"2017","gob",5,"coahuila",1350,30,3,2,206,8,6,95,0,12,0,1
"2017","gob",5,"coahuila",1350,38,3,1,187,7,6,119,0,6,1,5
"2017","gob",5,"coahuila",1350,26,1,1,183,2,9,120,1,15,1,1
"2017","gob",5,"coahuila",1350,39,4,0,200,7,9,107,0,13,2,5
"2017","gob",5,"coahuila",1350,38,7,1,192,11,5,131,3,10,0,4
"2017","gob",5,"coahuila",1350,31,5,0,197,2,5,92,1,25,0,3
"2017","gob",5,"coahuila",1351,4,32,0,182,4,3,129,0,8,1,5
"2017","gob",5,"coahuila",1351,44,4,0,185,1,8,105,0,17,2,8
"2017","gob",5,"coahuila",1351,27,3,0,188,3,9,134,1,15,0,4
"2017","gob",5,"coahuila",1351,32,1,0,179,6,10,134,2,8,1,6
"2017","gob",5,"coahuila",1351,15,4,0,197,8,2,137,1,13,0,6
"2017","gob",5,"coahuila",1351,26,4,0,205,3,7,132,1,12,0,3
"2017","gob",5,"coahuila",1351,27,7,3,188,3,7,117,3,17,0,2
"2017","gob",5,"coahuila",1351,30,4,0,205,2,5,123,3,8,0,1
"2017","gob",5,"coahuila",1351,27,3,1,198,9,5,133,0,18,0,5
"2017","gob",5,"coahuila",1351,27,4,0,178,6,8,142,1,15,3,3
"2017","gob",5,"coahuila",1351,21,1,0,181,6,3,119,0,20,2,8
"2017","gob",5,"coahuila",1351,27,7,0,194,8,5,131,2,11,0,7
"2017","gob",5,"coahuila",1351,31,1,0,203,3,11,98,0,12,0,5
"2017","gob",5,"coahuila",1351,41,2,1,209,1,5,113,0,17,1,3
"2017","gob",5,"coahuila",1351,33,4,1,168,3,5,125,1,18,1,8
"2017","gob",5,"coahuila",1351,20,3,0,180,5,7,134,1,14,0,7
"2017","gob",5,"coahuila",1351,42,3,0,196,1,4,103,0,19,3,0
"2017","gob",5,"coahuila",1351,26,3,0,191,4,9,123,1,16,1,9
"2017","gob",5,"coahuila",1352,22,2,0,105,3,6,120,6,8,0,9
"2017","gob",5,"coahuila",1352,10,2,0,104,3,7,138,1,10,1,6
"2017","gob",5,"coahuila",1352,20,1,0,98,3,7,125,0,11,0,11
"2017","gob",5,"coahuila",1352,23,2,0,96,5,8,136,1,8,1,9
"2017","gob",5,"coahuila",1353,12,2,0,123,2,4,110,0,18,1,4
"2017","gob",5,"coahuila",1353,11,3,0,129,2,8,123,1,11,2,4
"2017","gob",5,"coahuila",1353,16,2,0,129,3,5,123,1,12,2,6
"2017","gob",5,"coahuila",1354,21,3,0,125,8,7,118,0,4,0,11
"2017","gob",5,"coahuila",1354,30,2,0,131,7,6,125,1,8,0,5
"2017","gob",5,"coahuila",1354,35,2,0,147,6,8,133,1,16,0,5
"2017","gob",5,"coahuila",1354,35,0,0,149,3,8,128,0,12,0,8
"2017","gob",5,"coahuila",1354,34,3,0,150,2,5,113,2,16,1,4
"2017","gob",5,"coahuila",1354,31,1,0,162,4,4,117,3,17,0,4
"2017","gob",5,"coahuila",1354,24,1,0,116,5,8,138,0,16,0,6
"2017","gob",5,"coahuila",1354,13,2,0,131,9,8,138,2,13,0,5
"2017","gob",5,"coahuila",1354,21,1,0,146,8,4,147,2,10,1,8
"2017","gob",5,"coahuila",1354,26,6,0,134,2,4,117,1,9,2,6
"2017","gob",5,"coahuila",1354,2,25,0,142,8,2,123,0,17,1,4
"2017","gob",5,"coahuila",1354,25,5,0,147,4,11,131,1,15,0,8
"2017","gob",5,"coahuila",1354,39,2,0,150,6,8,129,2,13,1,5
"2017","gob",5,"coahuila",1354,26,2,0,137,2,10,140,2,12,0,4
"2017","gob",5,"coahuila",1354,26,1,0,116,4,6,137,3,12,1,7
"2017","gob",5,"coahuila",1355,14,2,0,129,1,2,158,0,16,1,7
"2017","gob",5,"coahuila",1355,19,1,0,106,0,7,161,0,13,0,4
"2017","gob",5,"coahuila",1356,21,0,0,118,0,4,129,0,11,1,3
"2017","gob",5,"coahuila",1356,27,2,0,108,3,3,116,1,12,1,10
"2017","gob",5,"coahuila",1357,16,2,1,191,5,11,200,0,20,0,4
"2017","gob",5,"coahuila",1358,11,2,0,109,5,5,155,0,12,0,0
"2017","gob",5,"coahuila",1358,17,2,0,104,2,4,148,3,10,0,3
"2017","gob",5,"coahuila",1359,21,2,0,157,1,7,172,2,11,1,8
"2017","gob",5,"coahuila",1359,21,0,0,149,0,4,189,2,14,0,11
"2017","gob",5,"coahuila",1359,14,1,0,163,2,2,197,2,6,2,9
"2017","gob",5,"coahuila",1360,19,5,0,212,6,6,159,0,15,0,0
"2017","gob",5,"coahuila",1360,33,2,0,224,3,7,143,1,11,1,11
"2017","gob",5,"coahuila",1360,39,2,0,225,4,7,126,3,10,0,0
"2017","gob",5,"coahuila",1360,20,5,0,196,3,7,172,0,14,0,4
"2017","gob",5,"coahuila",1360,26,3,0,233,2,3,140,0,8,0,8
"2017","gob",5,"coahuila",1360,30,3,0,205,8,2,161,2,6,1,5
"2017","gob",5,"coahuila",1360,37,4,0,208,4,7,130,1,9,0,1
"2017","gob",5,"coahuila",1360,27,5,0,206,4,7,151,0,12,0,4
"2017","gob",5,"coahuila",1360,22,7,0,225,1,2,150,0,14,2,4
"2017","gob",5,"coahuila",1360,19,2,0,225,2,3,152,0,10,2,3
"2017","gob",5,"coahuila",1360,20,3,0,220,0,4,147,0,11,0,2
"2017","gob",5,"coahuila",1360,37,3,0,225,2,5,140,3,7,1,6
"2017","gob",5,"coahuila",1360,27,3,0,222,10,4,147,0,12,1,4
"2017","gob",5,"coahuila",1360,26,8,1,228,3,5,138,0,11,1,2
"2017","gob",5,"coahuila",1360,25,2,1,212,9,1,160,0,8,1,5
"2017","gob",5,"coahuila",1361,18,2,0,164,6,5,204,0,9,2,8
"2017","gob",5,"coahuila",1361,23,0,0,156,4,4,182,0,14,0,6
"2017","gob",5,"coahuila",1361,20,3,0,148,1,13,165,1,6,0,1
"2017","gob",5,"coahuila",1362,28,0,0,219,8,5,111,0,8,0,3
"2017","gob",5,"coahuila",1362,28,5,0,196,4,10,116,0,13,0,6
"2017","gob",5,"coahuila",1363,11,0,0,122,2,7,198,7,13,1,5
"2017","gob",5,"coahuila",1363,5,3,0,134,2,9,214,0,6,0,12
"2017","gob",5,"coahuila",1364,23,3,0,133,2,5,81,0,6,1,1
"2017","gob",5,"coahuila",1364,18,5,0,179,1,1,77,0,4,1,2
"2017","gob",5,"coahuila",1365,20,2,0,210,10,10,132,0,5,1,0
"2017","gob",5,"coahuila",1365,22,5,0,186,5,6,197,0,11,0,4
"2017","gob",5,"coahuila",1365,43,1,0,184,2,4,140,0,10,2,4
"2017","gob",5,"coahuila",1365,22,0,0,215,6,2,142,2,9,0,6
"2017","gob",5,"coahuila",1365,17,10,0,199,5,4,172,1,9,2,5
"2017","gob",5,"coahuila",1365,31,6,0,198,5,4,167,0,12,0,5
"2017","gob",5,"coahuila",1365,26,4,0,169,6,5,178,2,8,1,8
"2017","gob",5,"coahuila",1365,25,0,0,167,3,5,179,1,11,1,2
"2017","gob",5,"coahuila",1365,46,4,0,159,5,3,130,0,2,4,1
"2017","gob",5,"coahuila",1365,54,2,1,153,4,5,139,0,4,3,2
"2017","gob",5,"coahuila",1366,20,1,0,152,7,5,83,1,6,1,2
"2017","gob",5,"coahuila",1366,22,2,0,158,4,2,71,1,7,0,1
"2017","gob",5,"coahuila",1367,26,2,0,177,7,8,134,0,12,0,3
"2017","gob",5,"coahuila",1367,38,4,2,202,9,6,128,1,11,2,4
"2017","gob",5,"coahuila",1368,19,4,0,159,6,1,104,1,6,1,7
"2017","gob",5,"coahuila",1368,16,4,0,178,5,4,117,3,9,0,1
"2017","gob",5,"coahuila",1369,23,2,0,111,3,5,91,2,5,0,2
"2017","gob",5,"coahuila",1369,11,2,0,122,3,2,80,0,5,0,0
"2017","gob",5,"coahuila",1370,24,1,0,175,2,3,97,0,11,0,0
"2017","gob",5,"coahuila",1371,20,4,0,159,4,0,161,1,8,1,1
"2017","gob",5,"coahuila",1372,31,2,0,186,3,8,116,0,6,0,3
"2017","gob",5,"coahuila",1373,9,2,0,114,2,5,77,1,4,0,2
"2017","gob",5,"coahuila",1373,7,1,0,104,1,4,74,0,5,0,3
"2017","gob",5,"coahuila",1374,26,1,0,161,5,3,72,0,9,1,4
"2017","gob",5,"coahuila",1374,29,3,0,175,5,4,64,1,8,0,2
"2017","gob",5,"coahuila",1375,18,2,0,94,3,5,84,0,8,1,3
"2017","gob",5,"coahuila",1375,12,2,0,114,5,2,82,2,8,0,0
"2017","gob",5,"coahuila",1376,23,2,0,198,2,2,70,2,3,0,2
"2017","gob",5,"coahuila",1376,30,2,1,174,0,1,61,0,7,0,0
"2017","gob",5,"coahuila",1377,25,6,0,168,4,5,107,0,5,1,1
"2017","gob",5,"coahuila",1377,19,1,1,154,4,5,104,0,8,0,1
"2017","gob",5,"coahuila",1378,24,2,0,153,1,3,80,1,5,3,6
"2017","gob",5,"coahuila",1378,28,1,0,137,2,2,90,1,7,0,4
"2017","gob",5,"coahuila",1379,23,1,0,238,4,4,92,0,6,0,1
"2017","gob",5,"coahuila",1380,28,0,1,229,1,2,74,0,9,0,2
"2017","gob",5,"coahuila",1380,21,2,0,220,4,0,66,0,8,1,2
"2017","gob",5,"coahuila",1381,21,1,0,182,4,2,75,0,3,2,1
"2017","gob",5,"coahuila",1381,26,0,0,176,1,2,68,0,9,0,1
"2017","gob",5,"coahuila",1382,30,4,0,225,0,4,119,1,9,0,2
"2017","gob",5,"coahuila",1382,32,1,0,212,3,5,130,0,6,0,4
"2017","gob",5,"coahuila",1382,26,2,0,203,3,3,143,1,6,2,1
"2017","gob",5,"coahuila",1382,26,2,0,206,6,2,140,0,8,0,2
"2017","gob",5,"coahuila",1382,31,4,0,202,5,3,130,1,9,1,4
"2017","gob",5,"coahuila",1382,44,2,0,208,6,5,120,1,12,1,5
"2017","gob",5,"coahuila",1383,17,4,0,117,4,3,173,2,12,0,13
"2017","gob",5,"coahuila",1383,12,3,0,103,5,2,176,0,8,0,6
"2017","gob",5,"coahuila",1383,14,5,0,115,2,5,142,2,10,0,3
"2017","gob",5,"coahuila",1384,0,3,0,211,1,8,141,25,16,2,5
"2017","gob",5,"coahuila",1384,24,6,0,162,0,6,138,0,10,0,2
"2017","gob",5,"coahuila",1384,2,18,0,196,2,1,116,1,12,0,4
"2017","gob",5,"coahuila",1385,10,4,0,124,2,3,74,0,5,0,2
"2017","gob",5,"coahuila",1385,18,4,0,120,5,2,69,0,4,0,2
"2017","gob",5,"coahuila",1386,27,5,0,158,2,6,169,1,18,1,2
"2017","gob",5,"coahuila",1386,40,4,0,169,2,4,129,0,9,0,3
"2017","gob",5,"coahuila",1387,16,0,1,90,1,3,172,1,8,2,3
"2017","gob",5,"coahuila",1387,10,0,0,108,0,7,145,1,10,3,3
"2017","gob",5,"coahuila",1388,46,3,0,297,2,2,84,0,11,0,1
"2017","gob",5,"coahuila",1388,41,6,0,291,9,3,92,0,8,1,1
"2017","gob",5,"coahuila",1388,47,4,0,291,1,5,67,0,11,0,1
"2017","gob",5,"coahuila",1388,50,2,0,295,6,4,89,1,11,0,1
"2017","gob",5,"coahuila",1389,47,5,0,214,6,4,124,0,6,0,1
"2017","gob",5,"coahuila",1390,37,2,0,135,9,6,87,0,4,1,3
"2017","gob",5,"coahuila",1390,29,2,0,123,9,3,86,0,8,0,2
"2017","gob",5,"coahuila",1391,54,0,1,347,1,1,48,1,6,1,3
"2017","gob",5,"coahuila",1391,54,1,0,338,0,0,62,2,3,0,2
"2017","gob",5,"coahuila",1392,29,3,0,260,0,0,39,0,3,1,0
"2017","gob",5,"coahuila",1392,39,1,1,281,0,0,41,0,1,0,3
"2017","gob",5,"coahuila",1393,35,2,0,332,0,1,50,0,5,0,2
"2017","gob",5,"coahuila",1393,32,3,0,355,1,1,54,0,8,0,1
"2017","gob",5,"coahuila",1394,22,1,0,194,5,4,94,0,6,0,2
"2017","gob",5,"coahuila",1395,0,0,0,260,2,0,50,0,4,0,3
"2017","gob",5,"coahuila",1395,34,2,0,265,1,0,52,0,1,0,3
"2017","gob",5,"coahuila",1396,9,2,0,117,2,9,125,0,6,1,6
"2017","gob",5,"coahuila",1397,21,1,0,148,3,1,123,1,10,0,3
"2017","gob",5,"coahuila",1397,10,0,0,132,0,7,113,2,15,0,1
"2017","gob",5,"coahuila",1398,31,2,1,247,4,6,103,0,10,0,3
"2017","gob",5,"coahuila",1398,33,2,0,258,3,12,83,0,7,0,4
"2017","gob",5,"coahuila",1399,27,1,0,190,14,3,110,1,7,0,5
"2017","gob",5,"coahuila",1399,31,4,0,190,7,3,100,0,6,1,0
"2017","gob",5,"coahuila",1400,32,1,0,218,0,1,37,0,4,1,1
"2017","gob",5,"coahuila",1400,20,4,0,197,0,0,61,0,2,0,2
"2017","gob",5,"coahuila",1401,28,0,0,181,3,0,48,0,11,0,1
"2017","gob",5,"coahuila",1401,28,0,0,192,2,0,46,0,4,1,3
"2017","gob",5,"coahuila",1402,34,0,0,290,0,2,44,0,4,0,4
"2017","gob",5,"coahuila",1402,27,3,0,303,3,2,60,0,6,2,5
"2017","gob",5,"coahuila",1403,57,3,0,381,1,1,61,0,1,0,1
"2017","gob",5,"coahuila",1403,46,1,0,374,1,1,52,0,3,0,4
"2017","gob",5,"coahuila",1404,34,4,0,197,0,0,45,0,4,0,1
"2017","gob",5,"coahuila",1404,26,4,0,171,2,1,63,0,10,1,2
"2017","gob",5,"coahuila",1405,25,2,0,289,2,0,64,0,9,0,3
"2017","gob",5,"coahuila",1405,30,1,0,285,2,3,61,0,7,1,5
"2017","gob",5,"coahuila",1406,32,6,0,348,2,3,65,0,8,0,2
"2017","gob",5,"coahuila",1406,39,2,0,327,0,1,73,0,11,0,3
"2017","gob",5,"coahuila",1407,25,3,1,250,3,4,79,0,6,3,0
"2017","gob",5,"coahuila",1407,28,5,0,236,6,4,84,0,5,1,0
"2017","gob",5,"coahuila",1407,34,5,0,235,8,0,71,0,10,1,0
"2017","gob",5,"coahuila",1407,28,3,0,266,4,3,71,0,8,0,1
"2017","gob",5,"coahuila",1408,18,2,1,241,1,6,58,0,6,0,0
"2017","gob",5,"coahuila",1408,25,0,0,244,5,0,80,0,4,1,1
"2017","gob",5,"coahuila",1410,9,3,0,90,1,6,124,2,11,0,6
"2017","gob",5,"coahuila",1410,6,3,0,94,0,5,138,0,6,0,16
"2017","gob",5,"coahuila",1410,8,2,0,101,1,4,119,0,12,1,11
"2017","gob",5,"coahuila",1412,12,4,0,171,2,2,134,2,12,0,2
"2017","gob",5,"coahuila",1412,19,5,0,169,2,9,128,2,14,0,6
"2017","gob",5,"coahuila",1413,27,4,0,196,4,6,71,0,13,0,0
"2017","gob",5,"coahuila",1413,17,3,0,191,1,7,92,1,3,2,9
"2017","gob",5,"coahuila",1414,22,6,0,185,3,4,139,1,13,1,7
"2017","gob",5,"coahuila",1414,20,7,0,157,6,2,121,1,9,1,5
"2017","gob",5,"coahuila",1415,19,3,0,150,2,7,85,5,8,0,4
"2017","gob",5,"coahuila",1415,16,3,0,150,8,0,98,2,10,0,5
"2017","gob",5,"coahuila",1416,14,5,0,118,4,2,75,0,10,0,4
"2017","gob",5,"coahuila",1416,14,4,0,144,0,3,67,0,8,0,4
"2017","gob",5,"coahuila",1417,35,1,0,170,2,0,68,2,5,0,0
"2017","gob",5,"coahuila",1417,31,1,0,192,4,4,76,0,13,1,2
"2017","gob",5,"coahuila",1418,22,8,0,195,2,6,83,1,10,0,2
"2017","gob",5,"coahuila",1418,30,3,0,215,4,5,93,0,15,0,1
"2017","gob",5,"coahuila",1419,20,2,0,178,1,3,57,3,5,0,0
"2017","gob",5,"coahuila",1419,23,1,0,160,2,6,67,0,6,0,1
"2017","gob",5,"coahuila",1420,23,1,0,199,0,6,71,0,10,0,1
"2017","gob",5,"coahuila",1420,0,0,0,195,13,4,131,5,4,0,6
"2017","gob",5,"coahuila",1421,15,0,0,121,4,2,103,1,7,0,2
"2017","gob",5,"coahuila",1421,20,1,0,122,1,2,82,0,7,0,3
"2017","gob",5,"coahuila",1422,20,3,0,164,1,0,62,0,5,0,0
"2017","gob",5,"coahuila",1422,15,0,0,178,0,4,87,0,10,3,1
"2017","gob",5,"coahuila",1423,17,6,0,250,8,1,102,0,9,0,3
"2017","gob",5,"coahuila",1423,34,2,0,248,8,3,94,0,9,0,1
"2017","gob",5,"coahuila",1424,12,2,0,119,2,4,95,1,6,0,4
"2017","gob",5,"coahuila",1424,10,0,1,114,1,1,108,2,8,1,4
"2017","gob",5,"coahuila",1425,21,4,0,117,2,8,135,0,16,0,8
"2017","gob",5,"coahuila",1425,12,2,0,149,3,4,148,0,14,1,14
"2017","gob",5,"coahuila",1426,10,1,0,74,2,5,171,3,11,0,12
"2017","gob",5,"coahuila",1426,14,1,0,90,2,1,138,2,11,1,4
"2017","gob",5,"coahuila",1427,12,3,0,103,1,5,172,1,14,0,3
"2017","gob",5,"coahuila",1427,14,1,0,100,2,4,193,0,11,0,7
"2017","gob",5,"coahuila",1428,10,2,0,150,1,2,107,0,10,0,7
"2017","gob",5,"coahuila",1428,13,4,0,141,1,5,94,1,6,2,2
"2017","gob",5,"coahuila",1429,8,2,0,105,2,8,172,2,11,0,15
"2017","gob",5,"coahuila",1429,15,1,0,109,3,6,163,2,10,2,6
