"ANO","ELECCION","CODIGO_ESTADO","ESTADO","CODIGO_MUNICIPIO","MUNICIPIO","DISTRITO_LOC","SECCION","NOMINAL","PAN","PCP","PES","PJ","PMC","PMOR","PNA","PPC","PPRO","PRC","PRD","PRI","PSDC","PSI","PT","PTSC","PUDC","PVEM","VALIDOS"
"2017","dil",5,"coahuila",30,NA,14,800,NA,0,5,5,9,1,53,0,0,NA,0,8,0,NA,4,4,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,14,800,NA,0,3,7,10,3,69,0,0,NA,1,9,0,NA,6,6,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,14,800,NA,1,3,9,20,1,50,0,0,NA,1,3,0,NA,2,2,NA,4,0,NA
"2017","dil",5,"coahuila",30,NA,14,801,NA,1,4,6,4,3,68,0,0,NA,1,5,0,NA,1,6,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,14,801,NA,0,1,3,6,5,55,0,0,NA,1,4,0,NA,8,5,NA,2,0,NA
"2017","dil",5,"coahuila",30,NA,14,802,NA,1,2,2,11,1,41,0,0,NA,0,8,0,NA,1,6,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,14,803,NA,0,0,1,16,2,25,0,0,NA,0,4,0,NA,2,9,NA,3,0,NA
"2017","dil",5,"coahuila",30,NA,14,803,NA,0,0,3,10,1,35,0,0,NA,0,6,0,NA,2,1,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,14,804,NA,0,4,5,9,3,33,0,0,NA,0,5,0,NA,3,6,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,14,804,NA,0,2,3,10,1,49,0,0,NA,0,1,0,NA,0,4,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,14,805,NA,0,1,4,8,3,40,0,0,NA,0,4,0,NA,2,5,NA,2,0,NA
"2017","dil",5,"coahuila",30,NA,14,805,NA,0,1,3,9,1,46,0,0,NA,1,3,0,NA,0,4,NA,2,0,NA
"2017","dil",5,"coahuila",30,NA,14,805,NA,0,1,13,12,9,141,0,0,NA,1,4,0,NA,13,7,NA,23,0,NA
"2017","dil",5,"coahuila",30,NA,15,806,NA,2,0,4,5,4,37,0,0,NA,1,0,0,NA,2,4,NA,2,0,NA
"2017","dil",5,"coahuila",30,NA,15,807,NA,0,1,2,7,0,60,0,0,NA,1,5,0,NA,0,3,NA,2,0,NA
"2017","dil",5,"coahuila",30,NA,15,807,NA,1,2,3,7,1,41,0,0,NA,0,10,0,NA,1,8,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,15,808,NA,1,0,5,5,6,27,0,0,NA,0,3,0,NA,1,8,NA,2,0,NA
"2017","dil",5,"coahuila",30,NA,15,808,NA,1,1,5,4,1,36,0,0,NA,0,4,0,NA,1,2,NA,2,0,NA
"2017","dil",5,"coahuila",30,NA,15,809,NA,1,1,10,10,5,45,0,0,NA,1,6,0,NA,3,6,NA,2,0,NA
"2017","dil",5,"coahuila",30,NA,15,810,NA,1,0,3,7,1,40,0,0,NA,0,6,0,NA,4,5,NA,5,0,NA
"2017","dil",5,"coahuila",30,NA,13,811,NA,0,0,4,6,4,36,0,0,NA,1,5,0,NA,2,4,NA,4,0,NA
"2017","dil",5,"coahuila",30,NA,13,812,NA,0,0,3,10,3,45,0,0,NA,1,8,0,NA,3,3,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,13,812,NA,2,2,7,8,1,39,0,0,NA,1,6,0,NA,1,7,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,13,813,NA,1,2,4,5,5,31,0,0,NA,5,2,0,NA,6,2,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,13,813,NA,1,6,1,6,3,45,0,0,NA,0,4,0,NA,11,3,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,13,814,NA,0,13,1,21,3,32,0,0,NA,0,6,0,NA,7,6,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,13,814,NA,0,13,5,23,0,34,0,0,NA,1,4,0,NA,3,2,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,13,814,NA,0,11,8,22,2,42,0,0,NA,2,6,0,NA,4,3,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,13,815,NA,0,2,2,14,1,26,0,0,NA,0,3,0,NA,4,3,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,13,815,NA,0,2,2,7,3,31,0,0,NA,1,6,0,NA,8,4,NA,3,0,NA
"2017","dil",5,"coahuila",30,NA,13,816,NA,0,13,5,16,3,34,0,0,NA,1,10,0,NA,1,9,NA,2,0,NA
"2017","dil",5,"coahuila",30,NA,13,816,NA,1,14,9,5,4,58,0,0,NA,5,7,0,NA,3,10,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,13,816,NA,0,25,4,15,0,56,0,0,NA,5,4,0,NA,0,6,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,13,816,NA,0,10,18,12,0,51,0,0,NA,4,5,0,NA,5,11,NA,3,0,NA
"2017","dil",5,"coahuila",30,NA,13,816,NA,0,12,9,8,3,41,0,0,NA,3,6,0,NA,2,12,NA,3,0,NA
"2017","dil",5,"coahuila",30,NA,13,816,NA,0,9,6,11,2,55,0,0,NA,5,9,0,NA,4,11,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,13,817,NA,0,3,5,15,2,13,0,0,NA,1,3,0,NA,13,12,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,13,817,NA,0,7,0,11,1,45,0,0,NA,0,2,0,NA,6,8,NA,4,0,NA
"2017","dil",5,"coahuila",30,NA,13,817,NA,0,5,3,11,5,38,0,0,NA,1,3,0,NA,10,2,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,13,818,NA,0,11,4,6,4,27,0,0,NA,0,2,0,NA,3,6,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,13,818,NA,0,13,4,10,1,34,0,0,NA,1,6,0,NA,0,6,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,13,818,NA,0,0,44,14,1,11,0,0,NA,0,4,0,NA,2,3,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,13,819,NA,0,6,10,14,0,39,0,0,NA,2,3,0,NA,2,15,NA,3,0,NA
"2017","dil",5,"coahuila",30,NA,13,819,NA,0,6,12,11,5,45,0,0,NA,2,4,0,NA,1,5,NA,3,0,NA
"2017","dil",5,"coahuila",30,NA,13,820,NA,3,14,3,8,1,33,0,0,NA,3,5,0,NA,2,7,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,13,820,NA,0,7,3,9,2,45,0,0,NA,2,6,0,NA,6,2,NA,2,0,NA
"2017","dil",5,"coahuila",30,NA,13,821,NA,0,4,3,5,2,28,0,0,NA,0,5,0,NA,2,2,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,13,821,NA,0,8,4,17,5,32,0,0,NA,2,4,0,NA,6,5,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,13,822,NA,0,14,2,8,0,25,0,0,NA,3,0,0,NA,0,2,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,13,822,NA,0,10,1,1,1,26,0,0,NA,0,2,0,NA,1,0,NA,3,0,NA
"2017","dil",5,"coahuila",30,NA,13,823,NA,0,2,5,10,3,27,0,0,NA,0,1,0,NA,2,6,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,13,823,NA,2,3,4,5,6,31,0,0,NA,0,2,0,NA,0,4,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,13,824,NA,0,3,3,10,1,50,0,0,NA,1,2,0,NA,11,8,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,13,825,NA,0,3,2,7,1,27,0,0,NA,2,3,0,NA,1,4,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,13,825,NA,0,3,2,13,2,42,0,0,NA,1,4,0,NA,1,3,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,13,826,NA,0,1,4,11,0,37,0,0,NA,0,5,0,NA,1,2,NA,3,0,NA
"2017","dil",5,"coahuila",30,NA,13,827,NA,1,7,8,9,6,66,0,0,NA,3,5,0,NA,5,7,NA,6,0,NA
"2017","dil",5,"coahuila",30,NA,15,828,NA,0,2,5,10,3,37,0,0,NA,0,10,0,NA,3,3,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,15,828,NA,1,3,1,14,4,43,0,0,NA,2,5,0,NA,4,2,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,14,829,NA,0,2,7,6,1,41,0,0,NA,0,3,0,NA,4,4,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,14,829,NA,0,0,4,13,4,38,0,0,NA,1,9,0,NA,2,5,NA,2,0,NA
"2017","dil",5,"coahuila",30,NA,14,829,NA,0,1,9,11,4,36,0,0,NA,0,5,0,NA,0,3,NA,3,0,NA
"2017","dil",5,"coahuila",30,NA,14,831,NA,0,3,9,11,26,52,0,0,NA,0,10,0,NA,3,2,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,14,831,NA,0,2,11,15,22,55,0,0,NA,2,8,0,NA,5,8,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,14,831,NA,0,3,20,9,28,57,0,0,NA,1,7,0,NA,2,9,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,15,832,NA,0,3,4,17,5,47,0,0,NA,1,16,0,NA,3,7,NA,4,0,NA
"2017","dil",5,"coahuila",30,NA,15,832,NA,0,1,9,19,4,66,0,0,NA,3,5,0,NA,6,8,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,15,832,NA,0,2,7,16,8,62,0,0,NA,0,4,0,NA,5,8,NA,3,0,NA
"2017","dil",5,"coahuila",30,NA,15,832,NA,0,1,5,23,3,51,0,0,NA,0,6,0,NA,6,3,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,15,833,NA,0,1,4,36,3,67,0,0,NA,1,8,0,NA,5,7,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,15,833,NA,0,3,5,26,6,67,0,0,NA,1,12,0,NA,11,12,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,15,834,NA,0,3,5,41,2,36,0,0,NA,0,1,0,NA,4,11,NA,2,0,NA
"2017","dil",5,"coahuila",30,NA,15,834,NA,0,0,7,38,1,42,0,0,NA,0,3,0,NA,2,8,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,15,834,NA,1,0,16,34,3,30,0,0,NA,0,7,0,NA,2,4,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,15,834,NA,0,3,15,23,1,44,0,0,NA,0,6,0,NA,5,6,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,15,834,NA,1,4,2,3,1,29,0,0,NA,0,1,0,NA,0,2,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,15,835,NA,1,2,0,13,1,34,0,0,NA,0,0,0,NA,1,3,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,15,835,NA,1,2,5,14,0,38,0,0,NA,2,3,0,NA,2,4,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,15,836,NA,1,1,2,12,1,39,0,0,NA,2,3,0,NA,2,8,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,15,836,NA,0,1,2,12,1,41,0,0,NA,1,4,0,NA,1,2,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,15,836,NA,0,1,1,21,3,48,0,0,NA,1,6,0,NA,3,4,NA,2,0,NA
"2017","dil",5,"coahuila",30,NA,15,837,NA,0,2,2,7,4,45,0,0,NA,1,3,0,NA,1,5,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,15,837,NA,0,0,4,5,2,45,0,0,NA,0,5,0,NA,4,3,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,15,838,NA,0,0,5,11,3,36,0,0,NA,0,2,0,NA,2,3,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,15,838,NA,0,0,4,8,2,25,0,0,NA,3,6,0,NA,0,5,NA,2,0,NA
"2017","dil",5,"coahuila",30,NA,15,839,NA,3,1,6,9,5,64,0,0,NA,2,9,0,NA,5,11,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,15,840,NA,1,1,6,11,13,48,0,0,NA,1,8,0,NA,4,5,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,15,841,NA,0,5,4,14,12,46,0,0,NA,0,10,0,NA,10,8,NA,3,0,NA
"2017","dil",5,"coahuila",30,NA,15,842,NA,2,1,8,10,5,53,0,0,NA,1,5,0,NA,5,8,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,15,843,NA,0,7,7,15,9,75,0,0,NA,0,7,0,NA,6,10,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,13,844,NA,0,4,2,8,2,50,0,0,NA,1,2,0,NA,3,8,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,13,845,NA,0,1,2,13,0,56,0,0,NA,3,2,0,NA,7,1,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,13,846,NA,1,1,3,12,2,48,0,0,NA,2,4,0,NA,2,4,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,13,847,NA,0,2,5,16,5,40,0,0,NA,0,3,0,NA,1,1,NA,3,0,NA
"2017","dil",5,"coahuila",30,NA,13,847,NA,0,2,2,5,4,30,0,0,NA,0,5,0,NA,1,6,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,13,848,NA,2,1,9,5,10,48,0,0,NA,3,4,0,NA,1,2,NA,3,0,NA
"2017","dil",5,"coahuila",30,NA,13,849,NA,0,5,2,5,4,31,0,0,NA,1,5,0,NA,2,3,NA,2,0,NA
"2017","dil",5,"coahuila",30,NA,13,850,NA,1,6,9,8,2,55,0,0,NA,1,9,0,NA,4,1,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,13,850,NA,1,9,9,12,2,55,0,0,NA,0,6,0,NA,3,7,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,13,851,NA,0,5,4,3,6,46,0,0,NA,0,3,0,NA,0,5,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,13,851,NA,2,2,5,7,2,44,0,0,NA,3,4,0,NA,0,5,NA,3,0,NA
"2017","dil",5,"coahuila",30,NA,13,852,NA,0,5,6,30,1,21,0,0,NA,0,4,0,NA,1,5,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,13,852,NA,0,5,4,29,2,35,0,0,NA,2,2,0,NA,6,4,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,13,852,NA,0,3,2,27,1,23,0,0,NA,0,3,0,NA,2,6,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,13,852,NA,0,6,7,23,1,30,0,0,NA,2,4,0,NA,2,5,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,13,852,NA,0,10,3,22,1,23,0,0,NA,2,4,0,NA,1,7,NA,3,0,NA
"2017","dil",5,"coahuila",30,NA,13,853,NA,2,2,2,23,1,41,0,0,NA,2,4,0,NA,2,5,NA,3,0,NA
"2017","dil",5,"coahuila",30,NA,13,853,NA,2,3,6,25,0,41,0,0,NA,2,10,0,NA,3,8,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,13,853,NA,0,2,5,33,3,47,0,0,NA,1,7,0,NA,1,4,NA,2,0,NA
"2017","dil",5,"coahuila",30,NA,13,854,NA,1,8,10,12,6,63,0,0,NA,1,5,0,NA,4,13,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,13,854,NA,1,7,5,6,1,53,0,0,NA,1,9,0,NA,1,6,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,13,855,NA,0,1,2,13,8,57,0,0,NA,1,6,0,NA,0,5,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,13,855,NA,0,2,7,17,4,48,0,0,NA,0,6,0,NA,4,4,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,13,856,NA,1,2,14,13,3,52,0,0,NA,1,9,0,NA,1,10,NA,3,0,NA
"2017","dil",5,"coahuila",30,NA,13,856,NA,1,3,7,16,6,60,0,0,NA,4,5,0,NA,4,3,NA,4,0,NA
"2017","dil",5,"coahuila",30,NA,13,857,NA,1,3,4,5,4,34,0,0,NA,0,2,0,NA,0,2,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,13,857,NA,1,5,10,13,1,32,0,0,NA,0,3,0,NA,3,0,NA,2,0,NA
"2017","dil",5,"coahuila",30,NA,13,858,NA,0,1,5,12,4,38,0,0,NA,3,6,0,NA,0,1,NA,2,0,NA
"2017","dil",5,"coahuila",30,NA,13,859,NA,1,1,3,12,2,60,0,0,NA,1,5,0,NA,3,5,NA,3,0,NA
"2017","dil",5,"coahuila",30,NA,15,860,NA,0,6,6,15,3,88,0,0,NA,3,6,0,NA,3,2,NA,2,0,NA
"2017","dil",5,"coahuila",30,NA,15,861,NA,2,1,5,11,1,70,0,0,NA,0,6,0,NA,4,10,NA,2,0,NA
"2017","dil",5,"coahuila",30,NA,15,862,NA,0,7,3,10,8,44,0,0,NA,0,4,0,NA,5,3,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,15,862,NA,0,2,0,11,13,36,0,0,NA,1,5,0,NA,0,3,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,15,863,NA,0,3,6,25,2,44,0,0,NA,2,9,0,NA,2,9,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,15,863,NA,1,1,2,25,6,42,0,0,NA,2,4,0,NA,3,13,NA,2,0,NA
"2017","dil",5,"coahuila",30,NA,15,864,NA,0,0,9,36,2,24,0,0,NA,0,5,0,NA,3,19,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,15,864,NA,0,0,3,26,0,52,0,0,NA,0,5,0,NA,3,21,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,15,865,NA,0,2,7,19,2,37,0,0,NA,0,3,0,NA,2,8,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,15,865,NA,2,3,5,15,1,40,0,0,NA,0,5,0,NA,5,10,NA,3,0,NA
"2017","dil",5,"coahuila",30,NA,15,866,NA,0,2,4,14,0,58,0,0,NA,0,5,0,NA,4,6,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,15,866,NA,0,4,8,14,6,52,0,0,NA,3,4,0,NA,10,3,NA,3,0,NA
"2017","dil",5,"coahuila",30,NA,15,867,NA,2,1,4,42,3,44,0,0,NA,0,5,0,NA,5,7,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,15,867,NA,3,3,6,37,2,47,0,0,NA,0,2,0,NA,2,6,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,15,867,NA,1,0,3,28,2,36,0,0,NA,1,8,0,NA,2,4,NA,3,0,NA
"2017","dil",5,"coahuila",30,NA,14,868,NA,0,0,5,22,11,76,0,0,NA,1,7,0,NA,2,10,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,14,868,NA,0,0,9,14,3,65,0,0,NA,0,6,0,NA,3,7,NA,3,0,NA
"2017","dil",5,"coahuila",30,NA,14,868,NA,1,5,4,11,2,57,0,0,NA,2,7,0,NA,0,6,NA,4,0,NA
"2017","dil",5,"coahuila",30,NA,14,868,NA,0,3,10,11,4,66,0,0,NA,2,8,0,NA,0,5,NA,2,0,NA
"2017","dil",5,"coahuila",30,NA,14,868,NA,1,2,6,17,3,69,0,0,NA,2,7,0,NA,4,4,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,14,868,NA,0,4,7,11,3,77,0,0,NA,1,9,0,NA,1,5,NA,2,0,NA
"2017","dil",5,"coahuila",30,NA,14,868,NA,1,1,10,16,4,40,0,0,NA,1,12,0,NA,1,6,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,14,869,NA,0,1,1,19,3,54,0,0,NA,1,8,0,NA,2,8,NA,2,0,NA
"2017","dil",5,"coahuila",30,NA,14,869,NA,0,8,5,19,6,48,0,0,NA,0,4,0,NA,2,7,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,14,869,NA,0,3,5,23,0,43,0,0,NA,0,5,0,NA,4,7,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,14,869,NA,1,2,4,15,1,53,0,0,NA,0,4,0,NA,1,7,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,14,869,NA,1,2,5,8,4,56,0,0,NA,2,8,0,NA,0,9,NA,2,0,NA
"2017","dil",5,"coahuila",30,NA,14,869,NA,0,0,7,12,1,47,0,0,NA,2,8,0,NA,3,9,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,14,869,NA,1,1,5,25,7,54,0,0,NA,2,6,0,NA,1,6,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,14,869,NA,0,1,6,14,1,48,0,0,NA,0,6,0,NA,3,8,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,14,869,NA,0,4,4,26,1,45,0,0,NA,0,6,0,NA,0,99,NA,3,0,NA
"2017","dil",5,"coahuila",30,NA,14,869,NA,0,0,9,21,1,47,0,0,NA,0,6,0,NA,3,9,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,14,869,NA,0,1,3,22,0,59,0,0,NA,1,4,0,NA,1,14,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,14,869,NA,0,4,2,26,2,54,0,0,NA,2,0,0,NA,6,5,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,14,869,NA,0,5,11,14,3,53,0,0,NA,3,6,0,NA,2,4,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,15,870,NA,0,0,6,17,6,36,0,0,NA,0,5,0,NA,3,7,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,15,870,NA,0,1,4,17,4,33,0,0,NA,0,9,0,NA,4,9,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,15,871,NA,0,1,4,7,3,44,0,0,NA,1,3,0,NA,1,2,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,15,871,NA,0,4,4,12,9,48,0,0,NA,0,8,0,NA,4,4,NA,3,0,NA
"2017","dil",5,"coahuila",30,NA,15,872,NA,0,2,8,11,8,63,0,0,NA,0,6,0,NA,2,5,NA,2,0,NA
"2017","dil",5,"coahuila",30,NA,15,872,NA,1,2,7,25,3,55,0,0,NA,1,10,0,NA,9,6,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,15,873,NA,0,1,4,16,5,40,0,0,NA,0,8,0,NA,3,3,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,15,873,NA,1,2,12,13,2,28,0,0,NA,1,5,0,NA,0,7,NA,2,0,NA
"2017","dil",5,"coahuila",30,NA,15,874,NA,2,1,7,17,4,57,0,0,NA,0,5,0,NA,4,3,NA,3,0,NA
"2017","dil",5,"coahuila",30,NA,15,875,NA,1,6,11,14,7,63,0,0,NA,3,6,0,NA,6,6,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,15,876,NA,0,0,6,45,7,38,0,0,NA,0,5,0,NA,1,3,NA,2,0,NA
"2017","dil",5,"coahuila",30,NA,15,876,NA,0,2,2,35,4,36,0,0,NA,2,5,0,NA,5,1,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,13,877,NA,0,3,2,12,5,40,0,0,NA,1,3,0,NA,1,1,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,13,877,NA,0,2,2,9,5,27,0,0,NA,0,2,0,NA,0,1,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,13,878,NA,1,1,3,11,2,42,0,0,NA,1,8,0,NA,2,3,NA,2,0,NA
"2017","dil",5,"coahuila",30,NA,13,879,NA,0,4,4,13,2,73,0,0,NA,2,7,0,NA,4,3,NA,3,0,NA
"2017","dil",5,"coahuila",30,NA,13,880,NA,1,1,2,10,1,49,0,0,NA,0,7,0,NA,2,2,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,13,880,NA,0,1,2,40,1,42,0,0,NA,2,7,0,NA,1,5,NA,2,0,NA
"2017","dil",5,"coahuila",30,NA,13,881,NA,1,0,3,6,5,61,0,0,NA,6,7,0,NA,1,5,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,13,882,NA,0,3,2,19,1,30,0,0,NA,2,5,0,NA,0,3,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,13,882,NA,0,2,6,12,2,33,0,0,NA,4,4,0,NA,2,1,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,13,883,NA,0,4,14,13,4,44,0,0,NA,2,5,0,NA,1,7,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,13,883,NA,2,3,12,17,0,46,0,0,NA,2,5,0,NA,4,7,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,13,883,NA,0,3,12,21,3,54,0,0,NA,1,7,0,NA,3,7,NA,2,0,NA
"2017","dil",5,"coahuila",30,NA,13,884,NA,1,1,3,22,2,30,0,0,NA,1,6,0,NA,1,3,NA,3,0,NA
"2017","dil",5,"coahuila",30,NA,13,884,NA,0,1,7,20,3,56,0,0,NA,2,3,0,NA,1,1,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,13,885,NA,0,2,4,22,2,33,0,0,NA,1,3,0,NA,1,5,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,13,885,NA,0,0,4,24,1,26,0,0,NA,0,1,0,NA,3,2,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,13,886,NA,1,14,3,16,4,34,0,0,NA,4,6,0,NA,2,8,NA,3,0,NA
"2017","dil",5,"coahuila",30,NA,13,886,NA,0,4,6,16,2,61,0,0,NA,0,5,0,NA,5,10,NA,2,0,NA
"2017","dil",5,"coahuila",30,NA,13,887,NA,1,1,3,22,2,27,0,0,NA,0,8,0,NA,1,2,NA,2,0,NA
"2017","dil",5,"coahuila",30,NA,13,887,NA,0,0,2,37,2,41,0,0,NA,0,5,0,NA,3,6,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,13,888,NA,4,2,6,28,2,45,0,0,NA,2,5,0,NA,3,3,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,13,888,NA,0,2,7,20,2,55,0,0,NA,0,7,0,NA,3,10,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,13,889,NA,0,0,5,4,3,42,0,0,NA,0,2,0,NA,0,4,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,13,889,NA,0,2,3,31,1,40,0,0,NA,2,8,0,NA,5,4,NA,3,0,NA
"2017","dil",5,"coahuila",30,NA,13,890,NA,0,0,5,24,3,42,0,0,NA,0,2,0,NA,0,5,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,13,890,NA,0,3,2,9,4,39,0,0,NA,1,4,0,NA,1,3,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,13,891,NA,0,0,4,6,2,40,0,0,NA,6,4,0,NA,4,3,NA,3,0,NA
"2017","dil",5,"coahuila",30,NA,13,891,NA,1,1,2,8,3,38,0,0,NA,2,6,0,NA,0,2,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,13,892,NA,2,5,5,10,2,50,0,0,NA,1,17,0,NA,2,4,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,13,893,NA,2,3,4,8,2,28,0,0,NA,3,5,0,NA,4,0,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,13,893,NA,0,0,5,13,3,39,0,0,NA,1,9,0,NA,6,8,NA,0,0,NA
"2017","dil",5,"coahuila",30,NA,13,894,NA,1,3,5,14,1,32,0,0,NA,1,6,0,NA,2,0,NA,2,0,NA
"2017","dil",5,"coahuila",30,NA,13,895,NA,0,4,2,33,0,36,0,0,NA,0,8,0,NA,5,4,NA,1,0,NA
"2017","dil",5,"coahuila",30,NA,13,895,NA,0,8,4,37,4,33,0,0,NA,3,4,0,NA,4,4,NA,3,0,NA
